Element Id,Family,Type,Level,Additional Flow,Area,Category,Comments,Connection Type,Design Option,Diameter,Export to IFC,Export to IFC As,Family Name,Fixture Units,Flow,Flow State,Friction,Friction Factor,Horizontal Justification,IFC Predefined Type,IfcGUID,Image,Inside Diameter,Insulation Thickness,Insulation Type,Length,Lower End Bottom Elevation,Lower End Centerline Elevation,Lower End Invert Elevation,Mark,Material,Middle Elevation,Outside Diameter,Overall Size,Phase Created,Phase Demolished,Pipe Segment,Pressure Drop,Reference Level,Relative Roughness,Reynolds Number,Roughness,Schedule/Type,Section,Segment Description,Size,Slope,System Abbreviation,System Classification,System Name,System Type,Type Name,Upper End Centerline Elevation,Upper End Top Elevation,Velocity,Velocity Pressure,Vertical Justification,Wall Thickness
1402761,Pipe Types,Cast Iron,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,15,,,,,0,,1cvCN3rmPEdhdjXPWnDMey,,"1""","0""",,"0' - 5 5/8""","5' - 3 23/32""","5' - 3 23/32""","5' - 3 23/32""",,"Steel, Carbon",,"1 3/8""","1""ø",New Construction,,"Steel, Carbon - Schedule 40",,Parking,,,"0.00180""",Schedule 40,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Cast Iron,"5' - 9 3/8""","5' - 9 3/8""",,,0,"1/8"""
1402785,Pipe Types,Cast Iron,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,1cvCN3rmPEdhdjXPWnDMeK,,"1""","0""",,"0' - 5 5/8""","5' - 3 23/32""","5' - 3 23/32""","5' - 3 23/32""",,"Steel, Carbon",,"1 3/8""","1""ø",New Construction,,"Steel, Carbon - Schedule 40",,Parking,,,"0.00180""",Schedule 40,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Cast Iron,"5' - 9 3/8""","5' - 9 3/8""",,,0,"1/8"""
1402807,Pipe Types,Cast Iron,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,15,,,,,0,,1cvCN3rmPEdhdjXPWnDMe2,,"1""","0""",,"0' - 5 5/8""","5' - 3 23/32""","5' - 3 23/32""","5' - 3 23/32""",,"Steel, Carbon",,"1 3/8""","1""ø",New Construction,,"Steel, Carbon - Schedule 40",,Parking,,,"0.00180""",Schedule 40,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Cast Iron,"5' - 9 3/8""","5' - 9 3/8""",,,0,"1/8"""
1402831,Pipe Types,Cast Iron,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,12.5,,,,,0,,1cvCN3rmPEdhdjXPWnDMfw,,"1""","0""",,"0' - 5 5/8""","5' - 3 23/32""","5' - 3 23/32""","5' - 3 23/32""",,"Steel, Carbon",,"1 3/8""","1""ø",New Construction,,"Steel, Carbon - Schedule 40",,Parking,,,"0.00180""",Schedule 40,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Cast Iron,"5' - 9 3/8""","5' - 9 3/8""",,,0,"1/8"""
1402855,Pipe Types,Cast Iron,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,5,,,,,0,,1cvCN3rmPEdhdjXPWnDMfI,,"1""","0""",,"0' - 5 5/8""","5' - 3 23/32""","5' - 3 23/32""","5' - 3 23/32""",,"Steel, Carbon",,"1 3/8""","1""ø",New Construction,,"Steel, Carbon - Schedule 40",,Parking,,,"0.00180""",Schedule 40,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Cast Iron,"5' - 9 3/8""","5' - 9 3/8""",,,0,"1/8"""
1402879,Pipe Types,Cast Iron,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,1cvCN3rmPEdhdjXPWnDMfA,,"1""","0""",,"0' - 5 5/8""","5' - 3 23/32""","5' - 3 23/32""","5' - 3 23/32""",,"Steel, Carbon",,"1 3/8""","1""ø",New Construction,,"Steel, Carbon - Schedule 40",,Parking,,,"0.00180""",Schedule 40,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Cast Iron,"5' - 9 3/8""","5' - 9 3/8""",,,0,"1/8"""
1402905,Pipe Types,Cast Iron,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,1cvCN3rmPEdhdjXPWnDMMi,,"1""","0""",,"0' - 5 5/8""","5' - 3 23/32""","5' - 3 23/32""","5' - 3 23/32""",,"Steel, Carbon",,"1 3/8""","1""ø",New Construction,,"Steel, Carbon - Schedule 40",,Parking,,,"0.00180""",Schedule 40,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Cast Iron,"5' - 9 3/8""","5' - 9 3/8""",,,0,"1/8"""
1402931,Pipe Types,Cast Iron,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,1cvCN3rmPEdhdjXPWnDMM6,,"1""","0""",,"0' - 5 5/8""","5' - 3 23/32""","5' - 3 23/32""","5' - 3 23/32""",,"Steel, Carbon",,"1 3/8""","1""ø",New Construction,,"Steel, Carbon - Schedule 40",,Parking,,,"0.00180""",Schedule 40,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Cast Iron,"5' - 9 3/8""","5' - 9 3/8""",,,0,"1/8"""
1402955,Pipe Types,Cast Iron,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,1cvCN3rmPEdhdjXPWnDMN_,,"1""","0""",,"0' - 5 5/8""","5' - 3 23/32""","5' - 3 23/32""","5' - 3 23/32""",,"Steel, Carbon",,"1 3/8""","1""ø",New Construction,,"Steel, Carbon - Schedule 40",,Parking,,,"0.00180""",Schedule 40,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Cast Iron,"5' - 9 3/8""","5' - 9 3/8""",,,0,"1/8"""
1402979,Pipe Types,Cast Iron,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,1cvCN3rmPEdhdjXPWnDMNM,,"1""","0""",,"0' - 5 5/8""","5' - 3 23/32""","5' - 3 23/32""","5' - 3 23/32""",,"Steel, Carbon",,"1 3/8""","1""ø",New Construction,,"Steel, Carbon - Schedule 40",,Parking,,,"0.00180""",Schedule 40,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Cast Iron,"5' - 9 3/8""","5' - 9 3/8""",,,0,"1/8"""
1403003,Pipe Types,Cast Iron,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,0,,,,,0,,1cvCN3rmPEdhdjXPWnDMNE,,"1""","0""",,"0' - 5 5/8""","5' - 3 23/32""","5' - 3 23/32""","5' - 3 23/32""",,"Steel, Carbon",,"1 3/8""","1""ø",New Construction,,"Steel, Carbon - Schedule 40",,Parking,,,"0.00180""",Schedule 40,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Cast Iron,"5' - 9 3/8""","5' - 9 3/8""",,,0,"1/8"""
1406311,Pipe Types,Copper,,0 GPM,5 SF,-2008044,,Generic,,"1""",0,,Pipe Types,12.5,,,,,0,,2Y8MfyZKz4UgPr5TChLkqb,,"1""","0""",,"18' - 8 5/16""","11' - 4 7/16""",,"11' - 4 1/2""",,Copper,"11' - 5""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 5 9/16""",,,0,"1/8"""
1406365,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1""",0,,Pipe Types,12.5,,,,,0,,2Y8MfyZKz4UgPr5TChLktV,,"1""","0""",,"2' - 1 19/32""","11' - 4 7/16""",,"11' - 4 1/2""",,Copper,"11' - 5""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 5 9/16""",,,0,"1/8"""
1406417,Pipe Types,Copper,,0 GPM,2 SF,-2008044,,Generic,,"1""",0,,Pipe Types,12.5,,,,,0,,2Y8MfyZKz4UgPr5TChLksJ,,"1""","0""",,"8' - 8 5/8""","11' - 4 7/16""",,"11' - 4 1/2""",,Copper,"11' - 5""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 5 9/16""",,,0,"1/8"""
1406422,Pipe Types,Copper,,0 GPM,15 SF,-2008044,,Generic,,"1""",0,,Pipe Types,5,,,,,0,,2Y8MfyZKz4UgPr5TChLksM,,"1""","0""",,"56' - 3 1/16""","10' - 11 15/16""",,"11' - 0""",,Copper,"11' - 0 1/2""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 1 1/16""",,,0,"1/8"""
1406488,Pipe Types,Copper,,0 GPM,7 SF,-2008044,,Generic,,"1""",0,,Pipe Types,5,,,,,0,,2Y8MfyZKz4UgPr5TChLkvK,,"1""","0""",,"27' - 7 13/32""","10' - 11 15/16""",,"11' - 0""",,Copper,"11' - 0 1/2""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 1 1/16""",,,0,"1/8"""
1406498,Pipe Types,Copper,,0 GPM,6 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2Y8MfyZKz4UgPr5TChLkvY,,"1/2""","0""",,"49' - 0 7/16""","11' - 0 3/16""",,"11' - 0 1/4""",,Copper,"11' - 0 1/2""","5/8""","1/2""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 0 13/16""",,,0,"0"""
1406517,Pipe Types,Copper,,0 GPM,5 SF,-2008044,,Generic,,"1""",0,,Pipe Types,15,,,,,0,,2Y8MfyZKz4UgPr5TChLkvt,,"1""","0""",,"20' - 10 3/16""","11' - 4 7/16""",,"11' - 4 1/2""",,Copper,"11' - 5""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 5 9/16""",,,0,"1/8"""
1406522,Pipe Types,Copper,,0 GPM,3 SF,-2008044,,Generic,,"1""",0,,Pipe Types,15,,,,,0,,2Y8MfyZKz4UgPr5TChLkvw,,"1""","0""",,"11' - 8 11/16""","11' - 4 7/16""",,"11' - 4 1/2""",,Copper,"11' - 5""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 5 9/16""",,,0,"1/8"""
1406568,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1""",0,,Pipe Types,15,,,,,0,,2Y8MfyZKz4UgPr5TChLkua,,"1""","0""",,"4' - 5 5/32""","11' - 4 7/16""",,"11' - 4 1/2""",,Copper,"11' - 5""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 5 9/16""",,,0,"1/8"""
1406902,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1""",0,,Pipe Types,12.5,,,,,0,,2Y8MfyZKz4UgPr5TChLk$s,,"1""","0""",,"4' - 3 13/16""","11' - 4 7/16""",,"11' - 4 1/2""",,Copper,"11' - 5""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 5 9/16""",,,0,"1/8"""
1406935,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1""",0,,Pipe Types,12.5,,,,,0,,2Y8MfyZKz4UgPr5TChLk_L,,"1""","0""",,"4' - 7 13/16""","11' - 4 7/16""",,"11' - 4 1/2""",,Copper,"11' - 5""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 5 9/16""",,,0,"1/8"""
1406940,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1""",0,,Pipe Types,5,,,,,0,,2Y8MfyZKz4UgPr5TChLk_O,,"1""","0""",,"4' - 9 13/16""","10' - 11 15/16""",,"11' - 0""",,Copper,"11' - 0 1/2""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 1 1/16""",,,0,"1/8"""
1406945,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1""",0,,Pipe Types,15,,,,,0,,2Y8MfyZKz4UgPr5TChLk_Z,,"1""","0""",,"4' - 11 13/16""","11' - 4 7/16""",,"11' - 4 1/2""",,Copper,"11' - 5""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 5 9/16""",,,0,"1/8"""
1406950,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1""",0,,Pipe Types,15,,,,,0,,2Y8MfyZKz4UgPr5TChLk_c,,"1""","0""",,"5' - 1 13/16""","11' - 4 7/16""",,"11' - 4 1/2""",,Copper,"11' - 5""","1 1/8""","1""ø",New Construction,,Copper - K,,L4,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"11' - 5 9/16""",,,0,"1/8"""
1428329,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,08kPbYUAn5buKbmnFnr6pS,,"1/2""","0""",,"0' - 1 5/32""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1428349,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,08kPbYUAn5buKbmnFnr6p8,,"1/2""","0""",,"0' - 0 31/32""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1429114,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,08kPbYUAn5buKbmnFnr6dD,,"1/2""","0""",,"0' - 4 7/16""","3' - 6 9/16""","3' - 6 9/16""","3' - 6 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø",,,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,"3' - 11""","3' - 11""",,,0,"0"""
1429585,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,08kPbYUAn5buKbmnFnr7Va,,"1/2""","0""",,"0' - 4 5/16""","3' - 5 11/16""",,"3' - 5 3/4""",,Copper,"3' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,,"3' - 6 5/16""",,,0,"0"""
1429595,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,08kPbYUAn5buKbmnFnr7Vk,,"1/2""","0""",,"1' - 4 7/8""","2' - 0 9/16""","2' - 0 9/16""","2' - 0 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø",,,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,"3' - 5 7/16""","3' - 5 7/16""",,,0,"0"""
1429665,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,08kPbYUAn5buKbmnFnr7SK,,"1/2""","0""",,"7' - 6 7/8""","1' - 11 11/16""",,"1' - 11 3/4""",,Copper,"2' - 0""","5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,,"2' - 0 5/16""",,,0,"0"""
1429780,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,08kPbYUAn5buKbmnFnr7Qd,,"1/2""","0""",,"7' - 5 3/8""","1' - 11 11/16""",,"1' - 11 3/4""",,Copper,"2' - 0""","5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,,"2' - 0 5/16""",,,0,"0"""
1430352,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,08kPbYUAn5buKbmnFnr7Jx,,"1/2""","0""",,"0' - 6 7/8""","1' - 4 9/16""","1' - 4 9/16""","1' - 4 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø",,,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,"1' - 11 7/16""","1' - 11 7/16""",,,0,"0"""
1431241,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,08kPbYUAn5buKbmnFnr75o,,"1/2""","0""",,"6' - 3 19/32""","1' - 3 11/16""",,"1' - 3 3/4""",,Copper,"1' - 4""","5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,,"1' - 4 5/16""",,,0,"0"""
1431242,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,08kPbYUAn5buKbmnFnr75p,,"1/2""","0""",,"0' - 0 5/8""","1' - 4 13/16""","1' - 4 13/16""","1' - 4 13/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø",,,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,"1' - 5 7/16""","1' - 5 7/16""",,,0,"0"""
1431243,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,08kPbYUAn5buKbmnFnr75y,,"1/2""","0""",,"0' - 4 1/4""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1431281,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,08kPbYUAn5buKbmnFnr754,,"1/2""","0""",,"0' - 9 23/32""","1' - 3 11/16""",,"1' - 3 3/4""",,Copper,"1' - 4""","5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,,"1' - 4 5/16""",,,0,"0"""
1431323,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,08kPbYUAn5buKbmnFnr72k,,"1/2""","0""",,"0' - 0 23/32""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1431373,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,08kPbYUAn5buKbmnFnr73u,,"1/2""","0""",,"0' - 0 7/8""","1' - 4 9/16""","1' - 4 9/16""","1' - 4 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,R2,,,"0.00010""",K,,,"1/2""ø",,,Domestic Hot Water,Domestic Hot Water 2,Domestic Hot Water,Copper,"1' - 5 7/16""","1' - 5 7/16""",,,0,"0"""
1431409,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,3_2CJkCejFtvWrDcbJe$pI,,"2 1/8""","0""",,"0' - 0 9/16""","0' - 6 13/16""",,"0' - 6 31/32""",,Polyvinyl Chloride - Rigid,"0' - 8""","2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,R2,,,"0.00010""",Schedule 40,,,"2""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"0' - 9 3/16""",,,0,"1/8"""
1431437,Pipe Types,PVC - DWV,,,2 SF,-2008044,,Generic,,"2""",0,,Pipe Types,8,,,,,0,,3_2CJkCejFtvWrDcbJe$mk,,"2 1/8""","0""",,"2' - 11 7/8""","-2' - 6 15/16""","-2' - 6 15/16""","-2' - 6 15/16""",,Polyvinyl Chloride - Rigid,,"2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,R2,,,"0.00010""",Schedule 40,,,"2""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"0' - 4 15/16""","0' - 4 15/16""",,,0,"1/8"""
1431461,Pipe Types,PVC - DWV,,,0 SF,-2008044,,Generic,,"2""",0,,Pipe Types,4,,,,,0,,3_2CJkCejFtvWrDcbJe$m6,,"2 1/8""","0""",,"0' - 0 7/8""","0' - 6 13/16""",,"0' - 6 31/32""",,Polyvinyl Chloride - Rigid,"0' - 8""","2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,R2,,,"0.00010""",Schedule 40,,,"2""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"0' - 9 3/16""",,,0,"1/8"""
1431591,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,4,,,,,0,,3_2CJkCejFtvWrDcbJe$E4,,"4""","0""",,"1' - 0 3/8""","-3' - 0 1/4""",,"-3' - 0 1/32""",,Polyvinyl Chloride - Rigid,"-2' - 10""","4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,R2,,,"0.00010""",Schedule 40,,,"4""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"-2' - 7 3/4""",,,0,"1/4"""
1431917,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,16,,,,,0,,2sUXW2OePBX9trqG8Opaxd,,"4""","0""",,"1' - 0 31/32""","10' - 3 3/4""",,"10' - 4""",,Polyvinyl Chloride - Rigid,"10' - 6""","4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L5,,,"0.00010""",Schedule 40,,,"4""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"10' - 8 1/4""",,,0,"1/4"""
1431951,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,12,,,,,0,,2sUXW2OePBX9trqG8Opau5,,"4""","0""",,"0' - 6 15/16""","10' - 3 3/4""",,"10' - 4""",,Polyvinyl Chloride - Rigid,"10' - 6""","4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L5,,,"0.00010""",Schedule 40,,,"4""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"10' - 8 1/4""",,,0,"1/4"""
1432011,Pipe Types,PVC - DWV,,,12 SF,-2008044,,Generic,,"4""",0,,Pipe Types,16,,,,,0,,2sUXW2OePBX9trqG8Opav1,,"4""","0""",,"11' - 2 7/16""","-1' - 2 1/16""","-1' - 2 1/16""","-1' - 2 1/16""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L5,,,"0.00010""",Schedule 40,,,"4""ø",,,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"10' - 0 3/8""","10' - 0 3/8""",,,0,"1/4"""
1432039,Pipe Types,PVC - DWV,,,7 SF,-2008044,,Generic,,"4""",0,,Pipe Types,16,,,,,0,,2sUXW2OePBX9trqG8Opavj,,"4""","0""",,"6' - 11 7/16""","10' - 3 3/4""",,"10' - 4""",,Polyvinyl Chloride - Rigid,"10' - 6""","4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L5,,,"0.00010""",Schedule 40,,,"4""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"10' - 8 1/4""",,,0,"1/4"""
1432064,Pipe Types,PVC - DWV,,,1 SF,-2008044,,Generic,,"4""",0,,Pipe Types,16,,,,,0,,2sUXW2OePBX9trqG8Opavq,,"4""","0""",,"1' - 0 3/8""","-2' - 7 1/8""","-2' - 5 17/32""","-2' - 6 31/32""",,Polyvinyl Chloride - Rigid,,"4 1/2""","4""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L5,,,"0.00010""",Schedule 40,,,"4""ø","12"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,"-1' - 8 25/32""","-1' - 7 3/16""",,,0,"1/4"""
1432293,Pipe Types,PVC - DWV,,,2 SF,-2008044,,Generic,,"2""",0,,Pipe Types,8,,,,,0,,2sUXW2OePBX9trqG8Oparl,,"2 1/8""","0""",,"4' - 5 5/16""","10' - 4 13/16""",,"10' - 4 31/32""",,Polyvinyl Chloride - Rigid,"10' - 6""","2 3/8""","2""ø",New Construction,,Polyvinyl Chloride - Rigid - Schedule 40,,L5,,,"0.00010""",Schedule 40,,,"2""ø","0"" / 12""",,Sanitary,Building Sanitary,Sanitary,PVC - DWV,,"10' - 7 3/16""",,,0,"1/8"""
